OntoName,Category,Ranking_CORR_CTime,Racer_ETime,Racer_CTime,Racer_CORR,ELepHant_ETime,ELepHant_CTime,ELepHant_CORR,TrOWL_ETime,TrOWL_CTime,TrOWL_CORR,JFact_ETime,JFact_CTime,JFact_CORR,MOReHermiT_ETime,MOReHermiT_CTime,MOReHermiT_CORR,Konclude_ETime,Konclude_CTime,Konclude_CORR,FaCT++_ETime,FaCT++_CTime,FaCT++_CORR,ELK_ETime,ELK_CTime,ELK_CORR,Pellet-OA4_ETime,Pellet-OA4_CTime,Pellet-OA4_CORR,HermiT-OA4_ETime,HermiT-OA4_CTime,HermiT-OA4_CORR,DLFamily,OPR,AxMaxNesting,AvgNbrRestrict,HMaxNbr,HP_MaxDepth,SRBx,DpDISJ,SymmetricObjectProperty,OAS,ExactCardinality_C,DpEQUIV,HP_MultiParent,STBx,HP_MaxChildren,SDP,HC_MaxChildren,OpCHAIN,Complement_C,InverseFuncOPRatio,ClassAssertion,FunctionalObjectProperty,IrreflexiveOPRatio,FunctionalDataProperty,ObjectPropertyAssertion,IrrefexiveObjectProperty,GCI_C,SOP,ARichness,OP_COHESION,Union_R,HExtNbr,Indiv_SAME,DataPropertyAssertion,DisjointClasses,Complement_R,SubPropertyChainOf,MostCardinality_C,RRichness,Indiv_DIFF,AxiomMaxConst,RRBx,HP_MaxParents,HC_MaxParents,HP_MaxPropDegree,HC_MaxClassDegree,RTBx,CLS_NOM,SI,NPCD_Ratio,EquivalentClasses,OneOf_C,NPCD_C,RABx,ReflexiveOPRatio,DataPropertyDomain,SubObjectPropertyOf,Existentiel_C,SubDataPropertyOf,OpEQUIV,ClsDISJ_Ratio,OLAS,GCI_Ratio,ExactCardinality_R,TransitiveObjectProperty,OneOf_R,UI_Ratio,AxAvgNesting,SubClassOf,HasSelf_C,OntoConstructorDensity,EquivalentDataProperties,InverseOPRatio,SABx,Nom_Tbox,HasValue_R,SameIndividual,OpDISJ,LeastCardinality_R,DifferentIndividuals,PCD_Ratio,InverseFunctionalObjectProperty,EqDPRatio,MostCardinality_R,UI_Pattern,InverseObjectProperties,Existentiel_R,Intersection_C,Universal_R,Universal_C,HasValue_C,HasSelf_R,DisjointObjectProperties,HMinNbr,LeastCardinality_C,HC_MultiParents,EUR_Pattern,TransitiveOPRatio,EquivalentObjectProperties,SymmetricOPRatio,DataPropertyRange,CUR_Pattern,ReflexiveObjectProperty,HC_AvgChildren,DisjointUnion,EqOPRatio,Intersection_R,AsymmetricObjectProperty,FunctionalOPRatio,DisjOPRatio,EUR_Ratio,HP_COHESION,SC,HasHiearOPRatio,ChainOPRatio,PCD_C,ObjectPropertyDomain,HP_AvgChildren,Union_C,CUR_Ratio,ObjectPropertyRange,HC_DegreeCentrality,HP_DegreeCentrality,SDT
ore_ont_4127.owl,Train,"[Konclude 1 1, FaCT++ 1 2, ELepHant 1 3, ELK 1 4, HermiT-OA4 1 5, MOReHermiT 1 6, Racer 1 7, Pellet-OA4 1 8, TrOWL 1 9, JFact 1 10]",8873,1540,Correct,881,827,Correct,4474,3570,Correct,13630,12281,Correct,2444,1299,Correct,320,98,Correct,1260,422,Correct,1209,873,Correct,4273,2984,Correct,2616,1293,Correct,ALER,EL,4,0,0,0,4,0,0,26033,0,0,0,10552,0,0,208,2,0,0,54.55876022,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0.017219113,0,0,0,1,0.017219113,0,3,0,209,45.42402066,0,12674,0,0,0,0,0.234863367,0,0,0,7708,0,0,0,23230,0.018953753,0,0,0,0,1.786052518,45.42402066,0,0.730667172,0,0,12674,0,0,0,0,0,0,99.98104625,0,0,0,0,0,99.97405966,2,0,0,0,0,0,0,0,0.071479628,0,0,0,0,0,0,0,6.815347722,0,0,0.025940337,0,0,0,0,0,2799,0,29.96886352,10550,0,0,0,0,0,0.074049551,0,0
ore_ont_4133.owl,Train,"[Konclude 1 1, FaCT++ 1 2, TrOWL 1 3, ELK 1 4, JFact 1 5, Pellet-OA4 1 6, MOReHermiT 1 7, HermiT-OA4 1 8, Racer 2 9, ELepHant 4 10]",131,0,Unexpected,5,0,Exec_err,391,68,Correct,951,276,Correct,1004,405,Correct,31,6,Correct,352,37,Correct,351,116,Correct,1078,369,Correct,1094,422,Correct,SO,DL,3,0,0,0,1,0,0,757,0,0,0,345,0,0,22,0,0,0,20.39473684,0,0,0,3.289473684,0,4,12,0,0,0,0,0,0,0.219298246,0,0,0,0.002898551,10,1,0.219298246,0,2,0,22,75.65789474,1.379310345,50,0,0.877192982,4,0,5.290089258,0,0,0,58,0,0,0.689655172,456,1.15942029,0,0.219298246,6.451612903,0,1.844298246,74.56140351,0,0.179710145,0,0,110,38,0,0,0,0,0.438596491,97.39130435,0,0,0,0,0,93.5483871,0,0,0,0,0,0,0,0,0.346020761,0,15.51724138,0,0,0,0,0,2.72815534,0,0,0,0,0,0,0,0,290,0,0,336,0,0,0,0,0,0.070121951,0,0
ore_ont_4141.owl,Train,"[FaCT++ 1 1, Konclude 1 2, Racer 1 3, JFact 1 4, TrOWL 2 5, MOReHermiT 2 5, ELK 2 5, ELepHant 4 8, Pellet-OA4 4 8, HermiT-OA4 4 8]",13720,2610,Correct,5,0,Exec_err,2327,0,Unexpected,82623,81301,Correct,2076,0,Unexpected,1596,782,Correct,1861,686,Correct,1131,0,Unexpected,3266,0,Exec_err,1672,0,Exec_err,SOIF(D),DL,4,0,0,0,223,0,0.002989134,67098,0,0,0,105,0,34,15,0,0,0,21.42312693,0.020923941,0,0.04334245,41.82098074,0,0,49,0.320754717,0.000352055,0,0,0,36.26567427,0,0,0,0,0.352941176,0,1,0.333288496,0,1,0,16,0.156929561,5.660377358,14334,0,0,0,0,0.148724061,0,0.047826152,0,0,0,0,0,66909,0,0,0.001494567,0,0,0.2194772,0.156929561,6,0.057142857,0,0,66581,0,0,0,0,0,0,100,0.001494567,0,0,0,0.025407643,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.046331585,0,0,3.96,0,0,0,0,0,0,0,0,106,0,0,105,0.071739228,0,0,0,0.071739228,0.137179487,0,4
ore_ont_4162.owl,Test,"[Konclude 1 1, FaCT++ 1 2, Racer 1 3, MOReHermiT 1 4, Pellet-OA4 1 5, HermiT-OA4 1 6, TrOWL 2 7, ELK 2 7, ELepHant 4 9, JFact 4 9]",1628,430,Correct,12,0,Exec_err,1688,0,Unexpected,1288,0,Exec_err,5560,4541,Correct,198,92,Correct,963,238,Correct,820,0,Unexpected,6339,5030,Correct,58846,57453,Correct,SHOIN(D),DL,4,6.773333333,0,5,631,0,0.045024764,10191,10,8,0.200803213,3873,35,32,53,0,0,0,18.17499625,0,0,0,6.873780579,0,247,498,0.010670223,1.00055E-07,0.31496063,2,0.176211454,3.151733453,0.870478763,0,0,0,0.106488361,0.176211454,1,9.470208615,2,3,36,54,58.12696983,6.902300767,1135,7.384456494,4.39741858,0,286,0.486309794,0,0.210115564,4.622542398,95,0,62,3.434478159,6663,6.377485154,1.57480315,0.120066036,0,0,1.443644004,52.85907249,213,0.16395559,0.060033018,4.285714286,2159,0,0,3.091700435,0,0.787401575,1.110610836,82.0810741,0,0,0,0,0.150082545,14.96062992,0,48.81889764,310,0,33.54330709,0,1,5,0.066711141,0,2.380952381,0.630346691,0.238095238,0.270148582,0,0,3.894021739,0,10.47619048,0,0,0,0,0,0.006755392,2999,62.61904762,0,3179,0.885487018,4.888888889,2,0,2.476361999,0.017391668,0.070227819,6
ore_ont_4166.owl,Train,"[ELK 1 1, Konclude 1 2, MOReHermiT 1 3, TrOWL 1 4, HermiT-OA4 1 5, Racer 1 6, FaCT++ 1 7, Pellet-OA4 1 8, JFact 3 9, ELepHant 4 10]",86058,61840,Correct,35,0,Exec_err,3434,1749,Correct,211006,0,Timeout,2959,1112,Correct,2491,983,Correct,109987,108382,Correct,1444,737,Correct,160428,157668,Correct,4489,2069,Correct,ALC,QL,3,0,0,0,0,0,0,158184,0,0,0,9571,0,0,468,0,4,0,93.57728597,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.06415397,0,0,0,0,1,0,0,4,0,469,6.422714035,0,139447,0,0,0,0,0.062795962,0,0,0,6231,0,0,0,149018,0,0,0,0,0,1.106067723,6.422714035,0,0.65144708,0,0,139447,0,0,0,0,0,0,100,0,0,0,0,0,99.93584603,0,0,0,0,0,0,0,0,0.021824531,0,0,0,0,0,0,0,5.504950495,0,0,0,0,0,0,0,0,9164,0,0,9571,0,0,0,0,0,0.051115809,0,0
ore_ont_4178.owl,Train,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, ELK 1 4, FaCT++ 1 5, TrOWL 1 6, Pellet-OA4 1 7, HermiT-OA4 1 8, MOReHermiT 1 9, JFact 1 10]",4209,440,Correct,119,26,Correct,2146,990,Correct,12724,10520,Correct,3143,1684,Correct,573,215,Correct,1762,676,Correct,1094,524,Correct,3678,1385,Correct,3687,1621,Correct,AL,FULL,2,0,0,0,0,0,0,39353,0,0,0,14180,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14180,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.289911762,0,0,0,0,0,0,0,0,25173,0,0,14180,0,0,0,0,0,0.001266325,0,0
ore_ont_4182.owl,Train,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, ELK 1 4, MOReHermiT 1 5, HermiT-OA4 1 6, TrOWL 1 7, Pellet-OA4 1 8, FaCT++ 1 9, JFact 3 10]",1924,310,Correct,50,21,Correct,1841,1145,Correct,211011,0,Timeout,1585,667,Correct,165,49,Correct,11697,11028,Correct,809,448,Correct,2548,1318,Correct,1847,718,Correct,ALER,EL,6,0,0,2,20,0,0,12063,0,0,3.125,2614,4,0,84,4,0,0,40.70302556,0,0,0,33.50631548,0,371,32,0,0,0,0,0,0,0,0,0.039165769,0,0,0,1,0.195828846,2,4,6,84,25.59483012,0,6255,0,0,0,0,0.726616479,0,0,0.156663076,657,0,0,0,10213,14.19280796,0,0,0,0,1.028297268,25.59483012,0,0.335883703,0,0,7579,0,0,0,0,0,0,85.80719204,0,0,0,0,0,74.82915718,221,0,0,0,0,0,0,0,0.165016502,0,0,0,0,0,0,0,3.96347032,0,0,25.17084282,0,0,0,0,0.016129032,1819,0.608828006,8.219178082,2243,0,1.6,0,0,0,0.045228738,0.172043011,0
ore_ont_4187.owl,Test,"[MOReHermiT 1 1, ELK 1 2, TrOWL 1 3, Konclude 1 4, HermiT-OA4 1 5, Racer 3 6, JFact 3 6, FaCT++ 3 6, Pellet-OA4 3 6, ELepHant 4 10]",211013,0,Timeout,10,0,Exec_err,6137,3197,Correct,211007,0,Timeout,4344,1257,Correct,9531,5481,Correct,211023,0,Timeout,1482,1266,Correct,211020,0,Timeout,137784,134640,Correct,ALEHIF+(D),DL,14,0,0,2,15,0,0,397136,0,0,0,1408,1,1,81,0,0,0,61.97716521,0.000252318,0,0,37.63098467,0,567,21,0.001265823,1.22235E-06,0,0,0,0.032801363,0,0,0,0,0.002832861,0,9,0.003784773,1,2,1,82,0.355263988,0,79337,0,0.155175677,0,0,0.025141223,0,0,0.000252318,1040,0,0,0,396325,40.26988636,0,0.000756955,0,0,0.632718098,0.200088311,0,0.119397096,0,90.96153846,394902,0,0,0,0,0,0,15.90909091,0,0,0,0,0.000504636,68.7376074,473,0,0,0,0,0,0,0,0.126742712,0,51.25,0,0,0,0,0,6.411764706,0,0,31.2623926,0,0,0,0,0.00952381,790,32.11538462,0,224,0.001009273,1,0,0,0.001009273,0.103973839,0.05,1
ore_ont_4188.owl,Test,"[Konclude 1 1, FaCT++ 1 2, JFact 1 3, MOReHermiT 1 4, Pellet-OA4 1 5, HermiT-OA4 1 6, Racer 2 7, TrOWL 2 7, ELK 2 7, ELepHant 4 10]",1746,0,Unexpected,93,0,Exec_err,1455,0,Unexpected,3553,2274,Correct,3633,2596,Correct,214,79,Correct,1003,290,Correct,1120,0,Unexpected,9800,7210,Correct,45667,44334,Correct,SHOIN(D),DL,4,0,0,5,423,0,0.044682752,10585,5,8,0.324675325,4605,19,29,51,0,0,0,20.28596962,0,0,0,0.938337802,0,279,308,0.008203678,1.10714E-07,0.267379679,1,0.163132137,0,0.938337802,0,0,0,0.098088637,0.163132137,1,6.300268097,2,3,20,52,68.58802502,7.015558699,1226,7.100977199,4.959785523,0,327,0.374020061,0,0.074471254,1.772415847,114,0,58,3.140028289,6714,6.058631922,0,0.074471254,0,0,1.67992255,62.6899017,261,0.162432139,0.059577003,2.680412371,1686,0,0,2.636282395,0,0,1.251117069,82.84473398,0,0,0,0,0.238308013,15.24064171,0,48.93048128,366,0,34.89304813,0,0,0,0.056593096,0,2.06185567,0.595770033,0.206185567,0.268096515,0,0,3.816168328,0,11.13402062,0,0,0,0,0,0.00839714,3535,45.36082474,0,3815,0.848972297,2.833333333,2,0,2.323503128,0.014174396,0.063038896,2
ore_ont_4193.owl,Train,"[Konclude 1 1, Racer 1 2, FaCT++ 1 3, TrOWL 1 4, ELK 1 5, JFact 1 6, Pellet-OA4 1 7, HermiT-OA4 1 8, MOReHermiT 1 9, ELepHant 4 10]",127,20,Correct,4,0,Exec_err,355,53,Correct,779,155,Correct,1154,583,Correct,15,2,Correct,319,27,Correct,308,110,Correct,851,198,Correct,982,351,Correct,SHI(D),DL,4,0,0,0,179,0,0.578034682,456,0,0,0,106,0,37,4,0,0,0,13.58381503,0,0,0,4.046242775,0,0,43,1.233333333,0.004597701,0,0,0,0,26.30057803,0,0,0,0.899328859,0,0,51.73410405,0,2,0,4,30.63583815,0,47,0,0,0,0,5.095392429,0,10.69364162,0,0,2.89017341,0,46.66666667,346,0,0,2.023121387,0,0,1.182080925,4.335260116,0,0,0,0,61,0,0,0,0,0,0,14.1509434,0,0,0,0,1.734104046,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,8.959537572,0,0,2.142857143,0,0,0,0,0,0,0,0,30,0,0,15,12.42774566,0,0,0,12.42774566,0.110837438,0,5
ore_ont_4198.owl,Test,"[FaCT++ 1 1, ELK 1 2, TrOWL 1 3, Racer 1 4, MOReHermiT 1 5, JFact 2 6, Konclude 2 6, HermiT-OA4 2 6, ELepHant 4 9, Pellet-OA4 4 9]",804,370,Correct,4,0,Exec_err,753,305,Correct,1085,0,Unexpected,1288,564,Correct,59,0,Unexpected,476,58,Correct,496,265,Correct,1022,0,Exec_err,1061,0,Unexpected,ALCHN(D),DL,7,0.33,1,2,145,0,0,2205,6,0,0,193,5,37,11,0,0,0,15.4176611,0,0,0,22.19570406,0,0,33,0.902439024,0.002439024,9.090909091,1,0,46.25298329,4.057279236,0,0,10,0.522123894,0,4,6.92124105,1,2,5,11,9.212410501,0,323,0,0,0,0,4.00316699,0,1.766109785,0.238663484,2,0,0,90.24390244,2095,0,18.18181818,0,0,0,0.424821002,5.155131265,0,0.042746114,0,0,1757,0,0,0,0,18.18181818,0,55.95854922,0,0,30.3030303,0,0,6.060606061,0,18.18181818,6,0,0,0,1,6,2.5,0,0,0,0,1.766109785,0,0,3,0,0,0,0,0,0,0,0.018939394,41,30,0,108,1.575178998,5,3,0,1.575178998,0.244264507,0.15625,6
ore_ont_420.owl,Train,"[Konclude 1 1, ELepHant 1 2, Racer 1 3, FaCT++ 1 4, TrOWL 1 5, ELK 1 6, JFact 1 7, Pellet-OA4 1 8, HermiT-OA4 1 9, MOReHermiT 1 10]",155,10,Correct,6,0,Correct,343,51,Correct,799,145,Correct,1077,517,Correct,17,2,Correct,339,33,Correct,274,70,Correct,916,239,Correct,927,254,Correct,AL(D),FULL,2,0,0,0,51,0,0,419,0,0,0,142,0,4,22,0,0,0,2.525252525,0,0,0,0,0,0,47,0.023529412,6.96136E-05,0,0,0,0,0,0,0,0,0.248677249,0,0,25.75757576,0,1,0,22,71.71717172,0,5,0,0,0,0,1.275380063,0,0,0,0,0,0,0,198,0,0,0,0,0,1.696969697,71.71717172,0,0,0,0,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,4.176470588,0,0,0,0,0,0,0,0,170,0,0,142,0,0,0,0,23.73737374,0.121724429,0,1
ore_ont_4205.owl,Train,"[ELK 1 1, Konclude 1 2, MOReHermiT 1 3, HermiT-OA4 1 4, TrOWL 1 5, Racer 3 6, JFact 3 6, FaCT++ 3 6, Pellet-OA4 3 6, ELepHant 4 10]",211034,0,Timeout,421,0,Exec_err,27655,21569,Correct,211627,0,Timeout,21684,14834,Correct,13473,4245,Correct,211073,0,Timeout,4134,2920,Correct,211009,0,Timeout,25621,17914,Correct,ALCHI,QL,3,0,0,4,79,0,0,765090,0,0,1.030927835,616030,7,0,22063,0,14,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0.002647594,0,0,0,0,1,0.012822406,2,4,7,22064,99.98717759,0,0,0,0,0,0,0,0,0,0.012010862,528768,0,0,0,616109,0,0,0,0,0,2.85799753,99.98717759,0,0.858370534,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.000811545,99.99735241,0,0,0,0,0,0,0,0,0.002014992,0,0,0,0,0,0,0,5.494898602,0,0,0,0,0,0,0,0.030283505,148884,11.33956669,0,616030,0,2.176470588,0,0,0,0.148191025,0.058223684,0
ore_ont_4208.owl,Train,"[Konclude 1 1, ELK 2 2, Racer 3 3, JFact 3 3, MOReHermiT 3 3, FaCT++ 3 3, Pellet-OA4 3 3, HermiT-OA4 3 3, ELepHant 4 9, TrOWL 4 9]",211015,0,Timeout,189,0,Exec_err,60009,0,Exec_err,211008,0,Timeout,211014,0,Timeout,7116,4115,Correct,211016,0,Timeout,2411,0,Unexpected,211014,0,Timeout,211011,0,Timeout,S,DL,25,0,0,0,6,0,0,256704,0,0,0,173650,0,0,22275,0,0,0,0,0,0,0,0,0,30359,12,0,0,0.021893815,0,0,0,0.399064818,0,0,0,0.003990786,0,12,0.003455107,0,3,0,22276,99.99654489,0,0,0,17.48456719,0,0,0,0,0,0,88392,0,0,0.836986367,173656,17.48286784,0,0.003455107,0,0,2.863569356,82.11291289,0,0.056989634,0,0,0,0,0,0,0,0,0,18.06046646,0,0,0,0,0,74.43223443,30337,0,0,0,0,0,0,0,0.002408594,0,3.98565481,0,0,0,0,0,3.061054745,0,0,25.54587175,0,0,0,0,0,83036,0,0,31362,0,0,26,0,0,0.26825411,0,0
ore_ont_4210.owl,Train,"[Konclude 1 1, FaCT++ 1 2, JFact 1 3, MOReHermiT 1 4, Pellet-OA4 1 5, HermiT-OA4 1 6, Racer 2 7, TrOWL 2 7, ELK 2 7, ELepHant 4 10]",1736,0,Unexpected,13,0,Exec_err,1468,0,Unexpected,3539,2268,Correct,3642,2526,Correct,187,82,Correct,989,285,Correct,881,0,Unexpected,8789,7427,Correct,45938,44549,Correct,SHOIN(D),DL,4,0,0,5,423,0,0.044682752,10585,5,8,0.324675325,4605,19,29,51,0,0,0,20.28596962,0,0,0,0.938337802,0,279,308,0.008203678,1.10714E-07,0.267379679,1,0.163132137,0,0.938337802,0,0,0,0.098088637,0.163132137,1,6.300268097,2,3,20,52,68.58802502,7.015558699,1226,7.100977199,4.959785523,0,327,0.374020061,0,0.074471254,1.772415847,114,0,58,3.140028289,6714,6.058631922,0,0.074471254,0,0,1.67992255,62.6899017,261,0.162432139,0.059577003,2.680412371,1686,0,0,2.636282395,0,0,1.251117069,82.84473398,0,0,0,0,0.238308013,15.24064171,0,48.93048128,366,0,34.89304813,0,0,0,0.056593096,0,2.06185567,0.595770033,0.206185567,0.268096515,0,0,3.816168328,0,11.13402062,0,0,0,0,0,0.00839714,3535,45.36082474,0,3815,0.848972297,2.833333333,2,0,2.323503128,0.014174396,0.063038896,2
ore_ont_4223.owl,Train,"[Konclude 1 1, FaCT++ 1 2, TrOWL 1 3, Racer 1 4, ELK 1 5, HermiT-OA4 1 6, JFact 1 7, Pellet-OA4 1 8, MOReHermiT 1 9, ELepHant 4 10]",66,0,Correct,9,0,Exec_err,344,41,Correct,830,190,Correct,926,393,Correct,20,4,Correct,313,23,Correct,298,91,Correct,945,281,Correct,777,151,Correct,ALEHI+,DL,5,0,0,3,15,0,0,213,0,0,0,113,1,0,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,11.71875,1,1,2,23,88.28125,0,0,5.309734513,4.6875,0,6,0,0,0,4.6875,65,0,0,0,128,0,0,4.6875,0,0,2.3671875,83.59375,0,0.314159292,0,100,0,0,0,0,0,0,0,94.69026549,0,0,0,0,2.34375,91.54929577,6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,6.857142857,0,0,8.450704225,0,0,0,0,0.311111111,75,100,0,107,0,1,0,0,0,0.30155498,0.111111111,0
ore_ont_4226.owl,Train,"[ELepHant 1 1, Konclude 1 2, TrOWL 1 3, ELK 1 4, Racer 1 5, Pellet-OA4 1 6, MOReHermiT 1 7, HermiT-OA4 1 8, FaCT++ 1 9, JFact 1 10]",2676,520,Correct,78,32,Correct,1236,350,Correct,7479,6121,Correct,2309,1174,Correct,258,80,Correct,2424,1546,Correct,1033,424,Correct,2694,1022,Correct,2904,1515,Correct,ALE,QL,3,0,0,0,0,0,0,19138,0,0,0,12347,0,0,1025,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1026,100,0,0,0,0,0,0,0,0,0,0,7010,0,0,0,12347,0,0,0,0,0,2.567749251,100,0,0.567749251,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.058953574,0,0,0,0,0,0,0,8.608064516,0,0,0,0,0,0,0,0,6785,0,0,12347,0,0,0,0,0,0.151050837,0,0
ore_ont_4233.owl,Train,"[MOReHermiT 1 1, Pellet-OA4 1 2, Konclude 1 3, HermiT-OA4 1 4, ELK 1 5, TrOWL 1 6, Racer 1 7, JFact 3 8, ELepHant 4 9, FaCT++ 4 9]",49758,8390,Correct,108,0,Exec_err,6359,4426,Correct,211007,0,Timeout,4398,2154,Correct,4707,2438,Correct,59809,0,Exec_err,4143,3320,Correct,4898,2177,Correct,6275,3275,Correct,AL,RL,2,0,0,0,0,0,0,241058,0,0,0,38703,0,0,356,0,0,0,80.87333396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,357,19.12666604,0,0,0,0,0,0,0.039966857,0,0,0,0,0,0,0,202351,0,0,0,0,0,1.19126666,19.12666604,0,0,0,0,163648,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.770993702,0,0,0,0,0,0,0,0,38707,0,0,38703,0,0,0,0,0,0.009172184,0,0
ore_ont_4235.owl,Test,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, ELK 1 4, FaCT++ 1 5, TrOWL 1 6, MOReHermiT 1 7, Pellet-OA4 1 8, HermiT-OA4 1 9, JFact 1 10]",4687,430,Correct,122,25,Correct,2321,1114,Correct,12021,9661,Correct,2819,1444,Correct,620,214,Correct,2149,990,Correct,1211,533,Correct,3706,1481,Correct,4092,1625,Correct,AL,FULL,2,0,0,0,0,0,0,48845,0,0,0,24422,0,0,24422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24422,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24422,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24422,0,0,0,0,0,0,0,0,24423,0,0,24422,0,0,0,0,0,1,0,0
ore_ont_4242.owl,Train,"[ELepHant 1 1, Konclude 1 2, ELK 1 3, MOReHermiT 1 4, HermiT-OA4 1 5, TrOWL 1 6, Racer 3 7, JFact 3 7, FaCT++ 3 7, Pellet-OA4 3 7]",211015,0,Timeout,336,88,Correct,41041,39444,Correct,211013,0,Timeout,2474,769,Correct,1957,533,Correct,211048,0,Timeout,1038,735,Correct,211011,0,Timeout,3847,1930,Correct,ALER,EL,4,0,0,0,12,0,0,139325,0,0,0,2707,2,0,65,3,0,0,53.57977248,0,0,0,44.44129057,0,1144,27,0,0,0,0,0,0,0,0,0.002183454,0,0,0,1,0.008733815,1,4,3,66,1.970203134,0,32075,0,0,0,0,0.071341487,0,0,0.006550361,1920,0,0,0,137397,42.26080532,0,0,0,0,0.593076996,1.970203134,0,0.808274843,0,0,134678,0,0,0,0,0,0,57.70225342,0,0,0,0,0,87.75137112,268,0,0,0,0,0,0,0,0.105207785,0,0,0,0,0,0,0,1.890510949,0,0,12.24862888,0,0,0,0,0,1902,67.39583333,47.39583333,1562,0,1.125,0,0,0,0.034486295,0.096923077,0
ore_ont_4260.owl,Train,"[Konclude 1 1, Racer 1 2, FaCT++ 1 3, TrOWL 1 4, ELK 1 5, Pellet-OA4 1 6, HermiT-OA4 1 7, MOReHermiT 1 8, JFact 1 9, ELepHant 4 10]",2042,220,Correct,15,0,Exec_err,986,277,Correct,6400,5185,Correct,1764,820,Correct,177,58,Correct,979,257,Correct,1006,645,Correct,1884,650,Correct,1953,785,Correct,ALEH,DL,3,0,0,2,2,0,0,14791,0,0,0,4430,2,0,474,0,0,0,64.31849287,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016101763,1,5,2,475,35.66540536,0,7,0,0,0,0,0.517820569,0,0,0.016101763,916,0,0,0,12421,0,0,0,0,0,1.430239111,35.66540536,0,0.206772009,0,0,7989,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.169061708,0,0,0,0,0,0,0,6.400728597,0,0,0,0,0,0,0,0.666666667,2366,0,0,4430,0,2,0,0,0,0.199758534,0.666666667,0
ore_ont_4261.owl,Train,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, FaCT++ 1 4, TrOWL 1 5, ELK 1 6, Pellet-OA4 1 7, HermiT-OA4 1 8, MOReHermiT 1 9, JFact 1 10]",283,30,Correct,12,1,Correct,556,127,Correct,1371,565,Correct,1148,495,Correct,36,10,Correct,481,74,Correct,431,180,Correct,1238,353,Correct,1204,383,Correct,ALE,EL,7,0,0,0,0,0,0,2372,0,0,0,1296,0,0,21,0,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,22,100,0,0,0,4.475308642,0,0,0,0,0,0,132,0,0,0,1296,4.475308642,0,0,0,0,2.192901235,95.52469136,0,0.048868313,0,0,0,0,0,0,0,0,0,85.80246914,0,0,0,0,0,69.47368421,58,0,0,0,0,0,0,0,0.186915888,0,0,0,0,0,0,0,2.502145923,0,0,30.52631579,0,0,0,0,0,1070,0,0,1112,0,0,0,0,0,0.018575938,0,0
